Format Version,1.0,
Take Name,230626_Group7_trial3_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:24 +0900,
Total Frames In Take,363,
Total Exported Frames,3630,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
57,0.570000,572,0.001988,-0.071950
57,0.570000,573,0.000313,-0.064486
57,0.570000,574,-0.008250,-0.064974
57,0.570000,575,-0.014204,-0.069437
57,0.570000,576,-0.010479,-0.060874
57,0.570000,577,-0.004920,-0.061899
57,0.570000,578,0.000724,-0.064201
57,0.570000,579,0.005386,-0.067985
58,0.580000,580,0.002637,-0.064552
58,0.580000,581,0.004700,-0.066520
58,0.580000,582,0.011114,-0.070284
58,0.580000,583,0.017422,-0.074775
58,0.580000,584,0.017125,-0.075751
58,0.580000,585,0.007024,-0.064586
58,0.580000,586,0.003313,-0.055300
58,0.580000,587,-0.002698,-0.046878
58,0.580000,588,-0.009742,-0.042103
58,0.580000,589,-0.004952,-0.037199
59,0.590000,590,-0.007806,-0.045246
59,0.590000,591,-0.014742,-0.076340
59,0.590000,592,-0.033903,-0.131535
59,0.590000,593,-0.027977,-0.129652
59,0.590000,594,-0.000561,-0.028546
59,0.590000,595,0.034754,0.073417
59,0.590000,596,0.042340,0.054923
59,0.590000,597,0.024587,-0.031559
59,0.590000,598,0.002731,-0.082800
59,0.590000,599,-0.007289,-0.130090
60,0.600000,600,-0.000452,-0.135796
60,0.600000,601,-0.019320,-0.053293
60,0.600000,602,-0.049958,0.007109
60,0.600000,603,-0.042668,-0.014979
60,0.600000,604,0.009099,-0.060988
60,0.600000,605,0.053137,-0.062271
60,0.600000,606,0.044181,-0.045357
60,0.600000,607,0.019822,-0.032715
60,0.600000,608,0.040740,-0.046291
60,0.600000,609,0.056232,-0.088817
61,0.610000,610,0.033284,-0.169177
61,0.610000,611,0.015751,-0.177661
61,0.610000,612,0.010785,-0.018251
61,0.610000,613,0.005091,0.060219
61,0.610000,614,-0.012132,0.022868
61,0.610000,615,-0.024826,-0.013001
61,0.610000,616,-0.022654,-0.036984
61,0.610000,617,-0.014684,-0.032953
61,0.610000,618,-0.012459,-0.039914
61,0.610000,619,-0.010634,-0.059644
62,0.620000,620,-0.002237,-0.064205
